	
Sample	Spectrum
0	52
1	60
2	65
3	54
4	46
5	48
6	56
7	60
8	46
9	75
10	60
11	62
12	86
13	64
14	70
15	84
16	76
17	75
18	86
19	111
20	95
21	91
22	82
23	85
24	115
25	119
26	109
27	105
28	94
29	108
30	107
31	97
32	102
33	113
34	124
35	89
36	112
37	170
38	141
39	138
40	158
41	167
42	167
43	164
44	170
45	175
46	169
47	184
48	214
49	236
50	239
51	228
52	229
53	258
54	271
55	254
56	262
57	277
58	277
59	326
60	323
61	290
62	305
63	344
64	363
65	349
66	371
67	371
68	395
69	416
70	453
71	454
72	463
73	498
74	467
75	490
76	492
77	523
78	503
79	525
80	560
81	575
82	605
83	617
84	650
85	648
86	647
87	656
88	674
89	662
90	707
91	735
92	733
93	748
94	768
95	774
96	782
97	805
98	835
99	805
100	834
101	824
102	822
103	838
104	838
105	863
106	855
107	863
108	894
109	944
110	918
111	868
112	895
113	935
114	926
115	963
116	966
117	981
118	993
119	1013
120	971
121	1002
122	1032
123	1016
124	1050
125	1093
126	1088
127	1075
128	1071
129	1080
130	1116
131	1128
132	1142
133	1138
134	1177
135	1139
136	1202
137	1192
138	1234
139	1213
140	1247
141	1289
142	1281
143	1270
144	1304
145	1302
146	1320
147	1329
148	1368
149	1406
150	1449
151	1459
152	1465
153	1498
154	1534
155	1563
156	1592
157	1593
158	1658
159	1673
160	1658
161	1727
162	1795
163	1810
164	1834
165	1863
166	1876
167	1875
168	1981
169	2070
170	2059
171	2078
172	2135
173	2149
174	2198
175	2231
176	2273
177	2302
178	2351
179	2393
180	2418
181	2428
182	2535
183	2577
184	2644
185	2702
186	2814
187	2884
188	2947
189	3044
190	3253
191	3276
192	3172
193	3306
194	3636
195	3815
196	3766
197	3588
198	3705
199	4063
200	4498
201	4741
202	4666
203	4396
204	4103
205	4196
206	4643
207	5260
208	5938
209	6349
210	6346
211	5837
212	5193
213	4732
214	4741
215	5342
216	6158
217	7056
218	7698
219	8260
220	8482
221	8493
222	8174
223	7408
224	6384
225	5657
226	5532
227	6085
228	6924
229	7927
230	8977
231	9788
232	10419
233	10797
234	10861
235	10961
236	11160
237	11287
238	11066
239	10650
240	9838
241	8571
242	7424
243	7012
244	7499
245	8525
246	9851
247	11016
248	12021
249	13019
250	13743
251	14360
252	14800
253	15116
254	15494
255	15765
256	16125
257	16425
258	16648
259	16771
260	17046
261	17269
262	17274
263	17176
264	16859
265	16021
266	14822
267	12991
268	11405
269	11165
270	12120
271	13787
272	15630
273	17429
274	18847
275	20213
276	21055
277	21596
278	22245
279	22728
280	22989
281	23367
282	23509
283	23679
284	23921
285	24079
286	24245
287	24379
288	24486
289	24571
290	24687
291	24708
292	24776
293	24860
294	24959
295	25099
296	25287
297	25270
298	25381
299	25419
300	25239
301	25190
302	25143
303	24828
304	24293
305	23460
306	21974
307	19655
308	17235
309	16083
310	16887
311	18839
312	20915
313	22774
314	24334
315	25438
316	26358
317	26982
318	27541
319	27900
320	28372
321	28785
322	29072
323	29444
324	29529
325	29795
326	30101
327	30253
328	30349
329	30332
330	30698
331	30919
332	31403
333	31763
334	32202
335	32680
336	33111
337	33720
338	34550
339	35206
340	35995
341	36758
342	37450
343	38448
344	39251
345	40273
346	41203
347	42164
348	43124
349	43903
350	44976
351	45860
352	46818
353	47740
354	48544
355	49129
356	49777
357	50264
358	50683
359	51023
360	51365
361	51629
362	51869
363	51981
364	52041
365	52171
366	52308
367	52189
368	52087
369	52035
370	51534
371	50677
372	48912
373	45613
374	41056
375	36616
376	34979
377	36307
378	38309
379	40199
380	41778
381	42788
382	43524
383	44014
384	44064
385	43954
386	44073
387	44182
388	44308
389	44562
390	44793
391	44912
392	45486
393	46083
394	46952
395	47895
396	48957
397	50251
398	51889
399	53838
400	55628
401	57678
402	59722
403	61711
404	64205
405	66242
406	68135
407	70106
408	71842
409	73417
410	74900
411	76242
412	76977
413	78061
414	79207
415	79911
416	81273
417	82391
418	83154
419	84407
420	85348
421	85895
422	86692
423	87042
424	86679
425	86157
426	85171
427	83525
428	82088
429	80395
430	78453
431	76382
432	74211
433	72299
434	70857
435	69396
436	67908
437	67003
438	65951
439	64850
440	64459
441	64079
442	63836
443	63688
444	63826
445	64080
446	64809
447	65965
448	66935
449	68423
450	70039
451	72017
452	74724
453	77426
454	79637
455	82340
456	84611
457	85887
458	87055
459	88196
460	88906
461	89663
462	90317
463	90802
464	91681
465	92586
466	93935
467	95595
468	97309
469	99565
470	102795
471	105625
472	108474
473	111507
474	114133
475	115647
476	116704
477	116560
478	114570
479	112406
480	109297
481	105935
482	102468
483	99358
484	96152
485	93368
486	90535
487	87594
488	85492
489	82493
490	78638
491	74103
492	71251
493	71836
494	74131
495	76168
496	77802
497	79339
498	80581
499	81840
500	83397
501	84709
502	85393
503	84858
504	82615
505	80518
506	80137
507	80378
508	80120
509	80200
510	79758
511	79044
512	78756
513	77655
514	76410
515	75003
516	73492
517	73127
518	73865
519	75244
520	77841
521	81415
522	85280
523	89076
524	93161
525	96510
526	98554
527	98990
528	94222
529	83944
530	76981
531	77420
532	79971
533	81042
534	80773
535	79816
536	78517
537	76517
538	74555
539	72853
540	70903
541	68947
542	67396
543	65033
544	62018
545	58959
546	56259
547	53479
548	51166
549	49044
550	46568
551	44074
552	41455
553	38914
554	36738
555	34579
556	32694
557	31314
558	30042
559	28888
560	27939
561	26911
562	25821
563	24244
564	23007
565	22365
566	21838
567	21184
568	20136
569	18609
570	16846
571	15511
572	14810
573	14179
574	13908
575	14229
576	14841
577	15118
578	14976
579	14450
580	13689
581	12476
582	10978
583	9589
584	8383
585	7309
586	6297
587	5353
588	4470
589	3803
590	3155
591	2561
592	2161
593	1806
594	1467
595	1199
596	1045
597	847
598	713
599	615
600	458
601	400
602	387
603	361
604	307
605	290
606	256
607	275
608	224
609	237
610	197
611	198
612	248
613	237
614	228
615	245
616	220
617	234
618	244
619	202
620	207
621	183
622	189
623	146
624	204
625	238
626	197
627	183
628	192
629	208
630	216
631	146
632	151
633	177
634	188
635	174
636	167
637	174
638	190
639	176
640	198
641	186
642	166
643	149
644	175
645	170
646	147
647	163
648	154
649	172
650	163
651	158
652	153
653	190
654	201
655	187
656	194
657	158
658	143
659	142
660	165
661	151
662	157
663	182
664	168
665	171
666	163
667	150
668	152
669	158
670	166
671	154
672	150
673	132
674	147
675	164
676	162
677	125
678	140
679	164
680	160
681	172
682	168
683	154
684	160
685	136
686	158
687	0
688	0
689	15
690	261
691	299
692	224
693	197
694	197
695	175
696	159
697	134
698	129
699	126
700	110
701	95
702	95
703	92
704	95
705	84
706	59
707	58
708	41
709	76
710	61
711	40
712	64
713	79
714	95
715	69
716	102
717	73
718	50
719	51
720	61
721	42
722	69
723	72
724	86
725	72
726	54
727	60
728	69
729	62
730	62
731	61
732	54
733	50
734	52
735	65
736	48
737	53
738	51
739	70
740	66
741	49
742	31
743	65
744	68
745	69
746	66
747	52
748	75
749	63
750	44
751	46
752	55
