	
Sample	Spectrum
0	-169.4988
1	-211.9987
2	-229.9995
3	-241.9996
4	-59.50557
5	-228.4948
6	-152.0023
7	-131.5006
8	-161.4991
9	-144.5005
10	-181.4989
11	-73.00331
12	-183.9966
13	-128.5017
14	-105.5007
15	-244.9957
16	-132.0034
17	-123.5003
18	-83.00124
19	-115.999
20	-182.998
21	-194.4996
22	-214.4994
23	-141.0022
24	-193.9984
25	-143.5015
26	-122.0007
27	-194.9978
28	-196.5
29	-166.0009
30	-153.5004
31	-166.4996
32	-125.5013
33	-226.9969
34	-93.00409
35	-155.9981
36	-139.0005
37	-82.50172
38	-240.9952
39	-167.0023
40	-62.0032
41	-153.9972
42	-56.50298
43	-191.9959
44	-123.0021
45	-82.00125
46	-108.4992
47	-165.4983
48	-144.5006
49	-161.4995
50	-79.00252
51	-149.9978
52	-100.0015
53	-88.00037
54	-88.49998
55	-11.00237
56	-92.49751
57	-220.4961
58	-171.5015
59	-133.5012
60	-111.0007
61	-169.4982
62	-117.0016
63	-156.4988
64	-154.0001
65	-53.00308
66	-132.9976
67	-183.9984
68	-162.0007
69	-133.5009
70	-156.4993
71	-171.9995
72	-171
73	-49.50371
74	-65.49951
75	-193.9961
76	-125.5021
77	-63.50189
78	-98.99892
79	-165.498
80	-128.0011
81	-147.4994
82	-79.50208
83	-67.50037
84	-61.0002
85	-140.4976
86	-104.0011
87	-32.0022
88	17.49849
89	67.99846
90	79.49965
91	208.996
92	309.9969
93	533.4932
94	588.9982
95	636.4985
96	903.9918
97	1073.995
98	1254.994
99	1286.499
100	1568.491
101	1677.997
102	1959.991
103	2300.99
104	2516.993
105	2790.991
106	2986.994
107	3164.495
108	3668.484
109	3733.498
110	3999.492
111	4466.485
112	4912.486
113	5367.986
114	5806.986
115	6454.48
116	6921.487
117	7023.996
118	7062.999
119	7424.489
120	7755.99
121	8546.977
122	9215.98
123	9985.976
124	11296.46
125	12338.97
126	13548.96
127	14688.46
128	15329.48
129	16146.48
130	16644.98
131	16849.49
132	17543.98
133	18615.97
134	20589.94
135	22282.45
136	23810.95
137	24264.99
138	23867.51
139	23787.5
140	23947
141	25186.96
142	26568.96
143	28174.95
144	29934.95
145	31207.46
146	30905.01
147	30070.02
148	30191
149	29976.51
150	31118.96
151	34963.39
152	40116.84
153	45408.84
154	50903.83
155	55322.37
156	57707.43
157	59219.45
158	59526.99
159	60794.96
160	61327.48
161	63145.94
162	64697.46
163	66635.95
164	68197.95
165	71026.41
166	71996.47
167	72627.48
168	73105.98
169	74379.95
170	74262
171	74884.98
172	75054.99
173	75402.48
174	75243.51
175	74444.52
176	72080.06
177	71364.02
178	71753.48
179	72676.48
180	75943.91
181	79697.88
182	81706.93
183	83805.45
184	84763.48
185	86364.46
186	88599.93
187	91415.91
188	92931.95
189	94241.96
190	96366.94
191	97977.95
192	100610.4
193	102473.4
194	103215
195	103496
196	103857.5
197	104700
198	105390
199	106123
200	107099.5
201	107857.5
202	109007.5
203	109232
204	109592
205	109519.5
206	109349.5
207	109819.5
208	109383.5
209	110223
210	110956.5
211	112349
212	112559
213	113424
214	114682
215	114591
216	116105
217	116398
218	116580.5
219	114725.6
220	111126.6
221	108799.6
222	108581
223	109864.5
224	111100.5
225	112553
226	114773.4
227	115208
228	115782
229	115800.5
230	116762.5
231	113934.5
232	113906
233	113103.5
234	113520.5
235	114650
236	115025
237	116039.5
238	116964.5
239	116943
240	116477
241	115900.5
242	114770.5
243	113474
244	110732.5
245	109813.5
246	109660.5
247	110877.5
248	112160
249	113221.5
250	113797
251	113912
252	114100.5
253	114023.5
254	116443.5
255	116631.5
256	116443.5
257	116623
258	116711.5
259	117507.5
260	116995
261	115946
262	115577.5
263	115068
264	115486.5
265	116342
266	116231.5
267	116292.5
268	116278
269	117011.5
270	116012.5
271	115845
272	116674
273	115769
274	115906
275	114759.5
276	113639
277	113878.5
278	113404
279	113414.5
280	113340
281	113307.5
282	112951.5
283	112419
284	112324
285	112568
286	112816
287	113026
288	113256.5
289	112915.5
290	112532.5
291	112998.5
292	112502
293	113102.5
294	113665.5
295	113618.5
296	113795.5
297	112141
298	111422.5
299	109994.5
300	109581.5
301	110202
302	110661.5
303	110903.5
304	110441.5
305	110529
306	110375
307	109547.5
308	108819
309	108180
310	108743
311	109429
312	109020.5
313	107526.5
314	107991
315	106456.5
316	106378
317	105405.5
318	104404
319	104733.5
320	104792
321	105101.5
322	105047
323	104610.5
324	103730
325	103660
326	103319
327	102629.5
328	102594.5
329	101250
330	101779
331	101822.5
332	101279.5
333	101723
334	101860.5
335	102531
336	102417.5
337	100614
338	101327.5
339	100645.5
340	101214
341	99983
342	100007.5
343	99214.5
344	99121.5
345	99174
346	98158.5
347	97118.5
348	94356
349	92967
350	93217.5
351	95322.5
352	95996.5
353	96840.5
354	97449
355	96887.5
356	97642.5
357	96726.5
358	96511.5
359	96421.5
360	95841
361	95046.5
362	95139
363	94936.5
364	94693.5
365	94437
366	94135.5
367	93423
368	93056
369	92500
370	89973.5
371	86294
372	83581.5
373	81687
374	83107.5
375	84333.5
376	85498
377	86654.5
378	87215.5
379	87770.5
380	86695.5
381	86621
382	85711.5
383	85123.5
384	85547
385	84931.5
386	84846
387	84580.5
388	84079
389	83732
390	83497
391	82973
392	82709.5
393	80503
394	78274.5
395	77825
396	77403.5
397	77235
398	76771.5
399	76417.5
400	76634.5
401	75977.5
402	74669.5
403	74657.5
404	75050.5
405	75408.5
406	74921.5
407	74901.5
408	75028
409	74813
410	73332
411	72393
412	71480
413	71941.5
414	71428
415	71106.5
416	70740
417	69845.5
418	69764
419	69336.5
420	68305.5
421	68299
422	67760.5
423	65582.5
424	58757.5
425	50494
426	42834.5
427	39137.5
428	40265.5
429	44413.5
430	48945.5
431	53546.5
432	56942.5
433	59115.5
434	60066
435	60702.5
436	59791
437	59030
438	58725
439	58770.5
440	59481.5
441	57742.5
442	57185.5
443	56607.5
444	56453.5
445	56434.5
446	55741
447	54613.5
448	53844.5
449	52748
450	52159.5
451	52318.5
452	51994.5
453	51493
454	50387.5
455	49564
456	49656.5
457	49440.5
458	48630
459	48130
460	47079.5
461	46759.5
462	46052
463	45603.5
464	45712.5
465	44134
466	42896
467	41634
468	40719.5
469	41191
470	40849.5
471	40180
472	40182
473	39392
474	38989
475	38688.5
476	39131.5
477	38544.5
478	38402.5
479	37957.5
480	37005
481	36734.5
482	36432.5
483	36844.5
484	36915
485	36615.5
486	35707
487	35155
488	34363
489	34048
490	33502
491	33786.5
492	33208
493	31916.5
494	31287.5
495	30762.5
496	30231
497	30710
498	31477
499	31324.5
500	30879.5
501	30464.5
502	29633.5
503	28779
504	27591.5
505	27625
506	27679.5
507	28566
508	28375.5
509	28066.5
510	27724
511	26917.5
512	26534.5
513	25825.5
514	25922.5
515	25961
516	25874
517	25850
518	25373.5
519	24649.5
520	23938.5
521	23543.5
522	23104
523	23089.5
524	22502
525	22477.5
526	21718
527	21278
528	20579
529	19780.01
530	19216
531	19154
532	19454
533	19185.5
534	19030.5
535	18961.5
536	18542.5
537	18131
538	17579
539	17134.5
540	16600.51
541	16449.5
542	16515
543	16887
544	16587.5
545	16295.5
546	16267
547	15839.51
548	15190
549	14054.5
550	13121
551	12082.5
552	11104.5
553	10465.5
554	10280.5
555	10318.5
556	10651.5
557	10791
558	10612
559	10428
560	9982.005
561	9779.503
562	9499.003
563	9513.503
564	9520.006
565	9453.502
566	9488.501
567	9370.004
568	9170.502
569	9235.5
570	8741.503
571	8620.504
572	8335.004
573	8290.004
574	8207.005
575	8247.003
576	8276.001
577	8411.504
578	8316.004
579	8448.503
580	7926.503
581	7941.001
582	7647.506
583	7318.508
584	6974.5
585	6851.003
586	6621.004
587	6551.005
588	6634.003
589	6444
590	6412.002
591	6065.004
592	6022.506
593	5930
594	5660.504
595	5369.507
596	5290.505
597	5003.002
598	4785.002
599	4678.506
600	4539.999
601	4274.003
602	4227.504
603	4066.002
604	3916.999
605	3769
606	3617
607	3579.502
608	3404.004
609	3277.001
610	3090.5
611	2963.001
612	2846.503
613	2720.5
614	2665.501
615	2480.502
616	2351.002
617	2321.002
618	2211.005
619	2251.999
620	2132.999
621	1957.503
622	1954
623	1808.5
624	1824.501
625	1725
626	1693.005
627	1626.502
628	1525.501
629	1588.5
630	1503.003
631	1376
632	1425.5
633	1373.499
634	1463.498
635	1465.499
636	1460.5
637	1533.503
638	1357.498
639	1469.5
640	1388.495
641	1477.998
642	1448.501
643	1500.499
644	1422.001
645	1450.999
646	1528.004
647	1486.499
648	1407.501
649	1497.502
650	1426.501
651	1458.502
652	1516
653	1538.997
654	1485.001
655	1521.002
656	1558.998
657	1535.999
658	1519
659	1682.999
660	1755.496
661	1543.499
662	1678.499
663	1546.5
664	1681.998
665	1631.001
666	1743.001
667	1747.499
668	1693.002
669	1695.001
670	1806.001
671	1666
672	1688.499
673	1718.001
674	1794.998
675	1777.499
676	1813.499
677	1778
678	1806.5
679	1874.001
680	1859.502
681	1815.499
682	1850.5
683	1894.498
684	1797
685	1991.001
686	2031.498
687	1980.998
688	1873
689	1983.498
690	1962.499
691	1897.999
692	1861.002
693	1928.5
694	1903.001
695	1893.5
696	1980.001
697	1971.996
698	1949.999
