Sample        Spectrum      Background    Delta
 697           82.00256      51            30 
 698          -2.99939       51           -55 
 699          -51.00122      51           -103 
 700           73.00073      51            21 
 701          -71.00073      51           -123 
 702           14.99854      51           -37 
 703          -30.5          51           -83 
 704           3.997314      51           -48 
 705           6.496826      51           -46 
 706           8.000977      51           -44 
 707           43.00256      51           -9 
 708           47.99915      51           -4 
 709           3.998413      51           -48 
 710           101.4966      51            49 
 711           11.49915      51           -41 
 712          -2.002563      51           -54 
 713           93.99988      51            42 
 714           31.495        51           -21 
 715          -40.50116      51           -93 
 716          -44.00012      51           -96 
 717          -52.99927      51           -105 
 718           82.0011       51            30 
 719          -14.99963      51           -67 
 720           76.00232      51            24 
 721           80.49689      51            28 
 722           2.001221      51           -50 
 723           92.99988      51            41 
 724           4.999146      51           -47 
 725           91.99982      51            40 
 726           63.49915      51            11 
 727           60.99792      51            9 
 728           74.00146      51            22 
 729           64.99817      51            13 
 730          -28.99915      51           -81 
 731          -34.00305      51           -86 
 732           61.00146      51            9 
 733           71.00024      51            19 
 734           59.99695      51            8 
 735           70.99988      51            19 
 736           23.00061      51           -29 
 737           99.49939      51            47 
 738           134.9985      51            83 
 739          -6.997314      51           -59 
 740          -106.4983      51           -159 
