	
Sample	ASTVsSA
0	-24.31076013
1	28.79145756
2	-52.83123634
3	52.45406943
4	1.596817272
5	28.57816558
6	-1.279887652
7	9.817223391
8	0.474860452
9	0.869048216
10	40.82816192
11	21.75717502
12	-314.1827127
13	11.40664207
14	13.86008085
15	-1.390303111
16	-5.696724704
17	-17.25397694
18	6.805463969
19	-7.35850582
20	3.913896573
21	-168.713539
22	-1.081376163
23	13.28631287
24	1.075430777
25	-7.214357876
26	3.775551093
27	-5.014255172
28	-4.019504251
29	-30.57512928
30	-1.981404284
31	12.50442069
32	-4.373297154
33	40.5305191
34	5.686580101
35	6.287365656
36	-1.948599856
37	1.684900921
38	-25.04067583
39	15.73365244
40	1.269420014
41	1.752530508
42	1.133427103
43	21.85199654
44	7.761857711
45	12.6929105
46	6.794599569
47	138.8098294
48	13.57725773
49	5.300885586
50	-0.690347754
51	-3.527203114
52	-10.32320906
53	-1.271070494
54	1.84486266
55	10.80084612
56	4.042377662
57	39.95357008
58	18.22160314
59	2.89087442
60	7.434369272
61	18.83768154
62	29.60327788
63	6.692722337
64	10.61107803
65	-6.463515527
66	-13.87695194
67	-62.93954472
68	-0.808882894
69	-43.4566731
70	15.34610415
71	3.913959583
72	341.2546664
73	-2.394387587
74	-2.146752285
75	56.43685319
76	53.72327297
77	-7.379712964
78	11.62867217
79	27.91001604
80	7.774721177
81	0.699951514
82	5.009736478
83	12.3739271
84	7.748481371
85	-17.19227368
86	11.7935571
87	6.471931121
88	-1.957865269
89	5.619092105
90	1.006834924
91	2.011731729
92	3.012470058
93	0.083630452
94	-1.369900792
95	1.353044417
96	-1.061277126
97	-0.179592329
98	1.268685372
99	0.464764079
100	-0.063517424
101	0.565298734
102	0.038204045
103	0.103621436
104	0.487807231
105	0.603572602
106	0.445490613
107	0.868537717
108	-0.00420787
109	0.457643255
110	0.442263371
111	0.972882893
112	0.321258759
113	0.835047633
114	0.623416604
115	0.119447878
116	0.584447954
117	0.385703186
118	0.7194253
119	0.532271234
120	0.83489794
121	0.389110142
122	0.280374678
123	0.869870944
124	0.457926994
125	0.482236107
126	0.576251021
127	0.567272876
128	0.499276636
129	0.611132928
130	0.562599551
131	0.606689206
132	0.687205567
133	0.627381306
134	0.493196559
135	0.495752999
136	0.628317368
137	0.574372429
138	0.658107181
139	0.571289083
140	0.661012331
141	0.52199175
142	0.653208612
143	0.500493092
144	0.535302617
145	0.619596758
146	0.557793812
147	0.724785406
148	0.60904244
149	0.752960169
150	0.706285581
151	0.630952163
152	0.543109558
153	0.547465818
154	0.582120567
155	0.645165985
156	0.657491869
157	0.66795046
158	0.750996723
159	0.686899894
160	0.741508015
161	0.722487266
162	0.699082723
163	0.670113816
164	0.677415265
165	0.715516798
166	0.740766239
167	0.717917307
168	0.710242925
169	0.706178765
170	0.746986954
171	0.712282976
172	0.679920712
173	0.730095258
174	0.761151271
175	0.759457392
176	0.76725878
177	0.778576747
178	0.766487981
179	0.753483787
180	0.724862381
181	0.71860214
182	0.700508907
183	0.752428096
184	0.738620072
185	0.787715291
186	0.766290781
187	0.747642704
188	0.776737023
189	0.737590299
190	0.794667075
191	0.782326519
192	0.751663628
193	0.792575148
194	0.81253114
195	0.833203339
196	0.805889573
197	0.83939314
198	0.818759195
199	0.835523552
200	0.807238059
201	0.794726621
202	0.844698672
203	0.825519771
204	0.857252488
205	0.853842574
206	0.804044544
207	0.864805341
208	0.832565727
209	0.830951638
210	0.887418795
211	0.862642868
212	0.832971238
213	0.848180733
214	0.873195026
215	0.869262358
216	0.865745668
217	0.885464455
218	0.848968211
219	0.902790921
220	0.904860026
221	0.923996665
222	0.934408372
223	0.88522431
224	0.877672113
225	0.861174636
226	0.839778113
227	0.895106276
228	0.92878669
229	0.894829076
230	0.881455651
231	0.937329535
232	0.932892479
233	0.947705853
234	0.928748154
235	0.924111947
236	0.912308985
237	0.913989773
238	0.917663762
239	0.896313509
240	0.95439496
241	0.917836973
242	0.939208192
243	0.922367814
244	0.94785472
245	0.9545919
246	0.952826534
247	0.901719222
248	0.942120542
249	0.907249555
250	0.926904813
251	0.980468739
252	0.9779935
253	0.976671825
254	0.951589295
255	0.957160499
256	0.956342853
257	0.984247897
258	0.999814153
259	0.964496193
260	0.997773062
261	1.022983541
262	1.018675307
263	1
264	1.011738442
265	0.983804912
266	0.981701104
267	0.996123147
268	0.989888458
269	0.9920371
270	0.994597291
271	1.025858424
272	1.042914024
273	0.960082126
274	0.98817317
275	1.0244426
276	1.045744475
277	1.00419913
278	1.034299393
279	1.018106284
280	1.002495471
281	0.991574962
282	1.012667835
283	1.03790329
284	1.027548449
285	1.058558688
286	1.052445213
287	1.050161003
288	1.041137
289	1.051497866
290	1.012768359
291	1.025423407
292	1.052588592
293	1.050469879
294	1.04265442
295	1.038573215
296	1.029993044
297	1.076541806
298	1.079825769
299	1.073439969
300	1.076196159
301	1.062134
302	1.055805615
303	1.035983798
304	1.027247086
305	1.078294211
306	1.071817287
307	1.069427612
308	1.066147097
309	1.051896352
310	1.069313295
311	1.060568586
312	1.085276453
313	1.076339595
314	1.073523479
315	1.103955505
316	1.070154775
317	1.098338063
318	1.112697902
319	1.066520665
320	1.116539072
321	1.068713305
322	1.098556766
323	1.047707876
324	1.108061722
325	1.083574147
326	1.107786383
327	1.07143142
328	1.098960908
329	1.112003306
330	1.10174572
331	1.09764986
332	1.08945109
333	1.10277328
334	1.115700409
335	1.126632052
336	1.103495173
337	1.116785289
338	1.102258129
339	1.088959122
340	1.111745981
341	1.107855362
342	1.146690859
343	1.138692916
344	1.102178749
345	1.161034722
346	1.139235426
347	1.133148663
348	1.163021743
349	1.171002458
350	1.144839512
351	1.117085323
352	1.130416258
353	1.115254565
354	1.12947078
355	1.136979153
356	1.175146761
357	1.136119718
358	1.130411016
359	1.128869014
360	1.121869791
361	1.140993216
362	1.152518644
363	1.171566557
364	1.133472486
365	1.191849325
366	1.199132594
367	1.129472886
368	1.155108538
369	1.180552736
370	1.188224022
371	1.232037137
372	1.191501426
373	1.217479843
374	1.211761861
375	1.172656822
376	1.130384318
377	1.152896418
378	1.156874907
379	1.183751861
380	1.155554361
381	1.194961006
382	1.193898287
383	1.178153164
384	1.144050813
385	1.157791441
386	1.179364958
387	1.17398534
388	1.223213255
389	1.192609843
390	1.206083595
391	1.185502041
392	1.169376705
393	1.202179649
394	1.232505972
395	1.204316353
396	1.225414262
397	1.210789439
398	1.20727092
399	1.182382286
400	1.160909697
401	1.171701248
402	1.189259635
403	1.178584383
404	1.141064523
405	1.146995182
406	1.19269329
407	1.158772105
408	1.201245321
409	1.211177104
410	1.218468335
411	1.204363495
412	1.23654104
413	1.211097582
414	1.172552104
415	1.207538555
416	1.252751101
417	1.233181833
418	1.20134897
419	1.238003678
420	1.213301216
421	1.230115382
422	1.24875345
423	1.258961206
424	1.352928861
425	1.555158245
426	1.553961658
427	1.481335806
428	1.310611515
429	1.122237909
430	1.065515588
431	1.090276782
432	1.136497359
433	1.150102365
434	1.203134936
435	1.195200784
436	1.251739959
437	1.269668648
438	1.243175167
439	1.26238677
440	1.196369921
441	1.282937704
442	1.1975927
443	1.171019634
444	1.236751127
445	1.212919713
446	1.214780808
447	1.174572621
448	1.239565823
449	1.260953403
450	1.204451429
451	1.160605785
452	1.162630572
453	1.199312596
454	1.134633224
455	1.250169905
456	1.147971835
457	1.181553565
458	1.146503746
459	1.17032981
460	1.203781988
461	1.145728956
462	1.238062508
463	1.199017487
464	1.194508165
465	1.139986146
466	1.120288222
467	1.167771074
468	1.159694166
469	1.164232944
470	1.134036876
471	1.178649229
472	1.077306117
473	1.136203942
474	1.232538522
475	1.165124032
476	1.121923376
477	1.167762182
478	1.153646993
479	1.188578741
480	1.154613243
481	1.175954207
482	1.063551144
483	1.132385125
484	1.09512004
485	1.145540738
486	1.205536958
487	1.080107636
488	1.176873578
489	1.11007868
490	1.100050216
491	1.112025173
492	1.146241967
493	1.144499001
494	1.159467596
495	1.070391118
496	1.095621467
497	1.080908656
498	1.002338108
499	1.053430974
500	1.106772826
501	1.112864276
502	0.995463693
503	1.16596628
504	1.151122347
505	1.158522469
506	1.00783445
507	0.975515199
508	1.079977476
509	0.971770868
510	1.111210543
511	1.054000124
512	1.045141387
513	1.114189316
514	1.020647205
515	1.110825307
516	1.113478906
517	1.076885467
518	1.17299225
519	1.169056279
520	1.189233159
521	1.061175523
522	0.985170044
523	1.084967245
524	1.113636907
525	1.100041378
526	1.065576519
527	1.129664054
528	1.079370516
529	1.001976953
530	0.967099753
531	0.924954668
532	0.92018492
533	0.857947181
534	0.963851725
535	1.034352782
536	1.027503688
537	0.891575334
538	1.10086534
539	1.137847119
540	1.071885352
541	1.094555688
542	1.009715505
543	1.004595088
544	0.977918384
545	0.973650037
546	1.050748242
547	1.070546562
548	0.935009225
549	1.112252166
550	1.197650547
551	1.257997732
552	1.262410455
553	1.362408604
554	1.242488771
555	1.161091759
556	1.002950248
557	1.186197335
558	0.766294803
559	1.067125388
560	0.849568341
561	0.897847075
562	0.862625565
563	0.844715238
564	1.217343339
565	0.901902105
566	0.877939643
567	0.840252037
568	1.039109303
569	0.850793834
570	0.902338207
571	0.951913578
572	0.981461499
573	1.045424119
574	1.005100599
575	1.027060602
576	1.111839367
577	0.934217453
578	0.737317626
579	1.097725214
580	1.115833357
581	1.224170081
582	1.151420841
583	1.164575451
584	1.344128475
585	1.029123819
586	1.370322483
587	1.311953281
588	1.241104911
589	1.060906268
590	0.983008949
591	1.27449262
592	1.058934266
593	1.404920733
594	1.383646149
595	1.253089045
596	1.107209212
597	0.935505024
598	0.705364448
599	1.152014335
600	0.819945961
601	1.264379544
602	1.27318285
603	0.914507823
604	1.392895908
605	1.380861919
606	1.707708624
607	1.234697717
608	0.936304218
609	1.443040857
610	1.211364503
611	1.017147732
612	1.005734569
613	1.090976616
614	0.740243461
615	0.873021715
616	0.121940167
617	0.41199108
618	0.838502102
619	1.095062948
620	1.34494163
621	0.644410106
622	1.123255331
623	0.922455073
624	1.500985109
625	1.578523541
626	1.086529332
627	1.332545202
628	0.440643721
629	1.395744277
630	0.375240155
631	0.349062424
632	1.329521122
633	2.50103603
634	0.266977602
635	0.879176757
636	1.216410127
637	0.646942333
638	1.072868148
639	0.952534321
640	0.230083753
641	0.142671351
642	0.520857162
643	0.808702022
644	0.318574619
645	0.97621357
646	2.010210658
647	0.414845596
648	0.635803529
649	1.2265695
650	2.222274189
651	0.096106659
652	1.543338837
653	0.476359204
654	1.679328752
655	1.698872797
656	0.877377702
657	2.601684132
658	1.07224254
659	0.603386078
660	1.373833639
661	1.328766604
662	0.395017982
663	0.273010339
664	1.073839555
665	1.119513709
666	0.859265199
667	1.023643698
668	1.042517095
669	0.256157247
670	0.395564397
671	0.216197602
672	0.722279443
673	0.873053757
674	1.299698892
675	0.85681853
676	0.733026716
677	1.044797483
678	0.911377586
679	0.498825301
680	0.914702426
681	1.999793008
682	1.03375379
683	1.053487269
684	1.120026631
685	1.040159666
686	1.193428916
687	1.726816344
688	0.651484443
689	1.332717715
690	1.19330661
691	1.570224552
692	0.842727444
693	0.952709797
694	0.321516526
695	1.338815914
696	0.628332492
697	1.800621071
698	1.078655052
699	0.305113316
700	1.539538496
701	-0.013317416
702	1.127805558
703	0.900157308
704	1.116341272
705	1.275008405
706	0.994866047
707	1.246887962
708	1.057078396
709	0.304107499
710	1.500357177
711	0.821950235
712	0.814469663
713	1.832260009
714	1.685850805
715	0.676830852
716	0.251392259
717	0.65606499
718	1.552425191
719	1.185796235
720	1.128084499
721	1.19912746
722	0.150996784
723	1.47853386
724	0.655574396
725	1.379936005
726	0.833580903
727	1.215838927
728	0.682384988
729	1.214484384
730	0.383770386
731	0.304593992
732	0.758049766
733	1.187482054
734	0.811484448
735	1.130300149
736	0.565316692
737	1.456262097
